split,image,label,class_id,cx,cy,width,height,area
train,datasets/brain-tumor/images/train/00123_10.jpg,datasets/brain-tumor/labels/train/00123_10.txt,0,0.210681,0.495892,0.118545,0.080986,0.00960048537
train,datasets/brain-tumor/images/train/00123_11.jpg,datasets/brain-tumor/labels/train/00123_11.txt,0,0.241784,0.504695,0.166667,0.206573,0.034428902191000005
train,datasets/brain-tumor/images/train/00123_12.jpg,datasets/brain-tumor/labels/train/00123_12.txt,0,0.276408,0.514085,0.233568,0.251174,0.058666208832
train,datasets/brain-tumor/images/train/00123_13.jpg,datasets/brain-tumor/labels/train/00123_13.txt,0,0.284624,0.5223,0.245305,0.267606,0.06564508983
train,datasets/brain-tumor/images/train/00123_14.jpg,datasets/brain-tumor/labels/train/00123_14.txt,0,0.279343,0.536972,0.223005,0.233568,0.05208683184
train,datasets/brain-tumor/images/train/00123_15.jpg,datasets/brain-tumor/labels/train/00123_15.txt,0,0.271714,0.548709,0.212441,0.210094,0.044632579453999996
train,datasets/brain-tumor/images/train/00123_16.jpg,datasets/brain-tumor/labels/train/00123_16.txt,0,0.271714,0.581573,0.170188,0.11385,0.0193759038
train,datasets/brain-tumor/images/train/00123_223.jpg,datasets/brain-tumor/labels/train/00123_223.txt,0,0.648474,0.408451,0.085681,0.077465,0.006637278665
train,datasets/brain-tumor/images/train/00123_241.jpg,datasets/brain-tumor/labels/train/00123_241.txt,0,0.649648,0.397887,0.127934,0.126761,0.016217041774
train,datasets/brain-tumor/images/train/00123_259.jpg,datasets/brain-tumor/labels/train/00123_259.txt,0,0.644366,0.402582,0.176056,0.150235,0.02644977316
train,datasets/brain-tumor/images/train/00123_277.jpg,datasets/brain-tumor/labels/train/00123_277.txt,0,0.633803,0.403169,0.20892,0.174883,0.03653655636
train,datasets/brain-tumor/images/train/00124_10.jpg,datasets/brain-tumor/labels/train/00124_10.txt,0,0.663649,0.52993,0.260228,0.303991,0.07910696994800001
train,datasets/brain-tumor/images/train/00124_11.jpg,datasets/brain-tumor/labels/train/00124_11.txt,0,0.66499,0.551056,0.2334,0.24061,0.056158374
train,datasets/brain-tumor/images/train/00124_114.jpg,datasets/brain-tumor/labels/train/00124_114.txt,0,0.580986,0.551643,0.29108,0.206573,0.06012926884
train,datasets/brain-tumor/images/train/00124_12.jpg,datasets/brain-tumor/labels/train/00124_12.txt,0,0.652918,0.559859,0.166331,0.187793,0.031235797483
train,datasets/brain-tumor/images/train/00124_132.jpg,datasets/brain-tumor/labels/train/00124_132.txt,0,0.590376,0.538732,0.248826,0.194836,0.048480262536
train,datasets/brain-tumor/images/train/00124_150.jpg,datasets/brain-tumor/labels/train/00124_150.txt,0,0.588615,0.524648,0.212441,0.171362,0.036404314641999995
train,datasets/brain-tumor/images/train/00124_168.jpg,datasets/brain-tumor/labels/train/00124_168.txt,0,0.570423,0.528169,0.115023,0.093897,0.010800314630999999
train,datasets/brain-tumor/images/train/00124_6.jpg,datasets/brain-tumor/labels/train/00124_6.txt,0,0.687123,0.487089,0.189135,0.230047,0.043509939345
train,datasets/brain-tumor/images/train/00124_7.jpg,datasets/brain-tumor/labels/train/00124_7.txt,0,0.687123,0.5223,0.207914,0.2723,0.0566149822
train,datasets/brain-tumor/images/train/00124_8.jpg,datasets/brain-tumor/labels/train/00124_8.txt,0,0.677062,0.514671,0.238766,0.327465,0.07818750819
train,datasets/brain-tumor/images/train/00124_9.jpg,datasets/brain-tumor/labels/train/00124_9.txt,0,0.662978,0.524648,0.264252,0.323944,0.085602849888
train,datasets/brain-tumor/images/train/00124_96.jpg,datasets/brain-tumor/labels/train/00124_96.txt,0,0.566315,0.549296,0.280516,0.220657,0.061897819012
train,datasets/brain-tumor/images/train/00128_243.jpg,datasets/brain-tumor/labels/train/00128_243.txt,1,0.673122,0.474178,0.165493,0.126761,0.020978058173
train,datasets/brain-tumor/images/train/00128_260.jpg,datasets/brain-tumor/labels/train/00128_260.txt,1,0.709507,0.474765,0.163146,0.142019,0.023169831774
train,datasets/brain-tumor/images/train/00128_277.jpg,datasets/brain-tumor/labels/train/00128_277.txt,1,0.697183,0.4777,0.150235,0.150235,0.022570555225000004
train,datasets/brain-tumor/images/train/00130_100.jpg,datasets/brain-tumor/labels/train/00130_100.txt,0,0.344484,0.665493,0.158451,0.185446,0.029384104146
train,datasets/brain-tumor/images/train/00130_107.jpg,datasets/brain-tumor/labels/train/00130_107.txt,0,0.338028,0.678991,0.15493,0.16784,0.0260034512
train,datasets/brain-tumor/images/train/00130_112.jpg,datasets/brain-tumor/labels/train/00130_112.txt,0,0.342723,0.687207,0.133803,0.160798,0.021515254794
train,datasets/brain-tumor/images/train/00130_114.jpg,datasets/brain-tumor/labels/train/00130_114.txt,0,0.350352,0.678404,0.111502,0.147887,0.016489696273999998
train,datasets/brain-tumor/images/train/00130_119.jpg,datasets/brain-tumor/labels/train/00130_119.txt,0,0.346244,0.682512,0.093897,0.066901,0.0062818031969999995
train,datasets/brain-tumor/images/train/00130_239.jpg,datasets/brain-tumor/labels/train/00130_239.txt,0,0.778169,0.341549,0.161972,0.15493,0.025094321960000002
train,datasets/brain-tumor/images/train/00130_256.jpg,datasets/brain-tumor/labels/train/00130_256.txt,0,0.766432,0.3527,0.199531,0.181925,0.036299677174999996
train,datasets/brain-tumor/images/train/00130_273.jpg,datasets/brain-tumor/labels/train/00130_273.txt,0,0.767019,0.357981,0.203052,0.194836,0.039561839472
train,datasets/brain-tumor/images/train/00130_78.jpg,datasets/brain-tumor/labels/train/00130_78.txt,0,0.312793,0.637911,0.127934,0.146714,0.018769708876
train,datasets/brain-tumor/images/train/00130_81.jpg,datasets/brain-tumor/labels/train/00130_81.txt,0,0.337441,0.651995,0.109155,0.18662,0.0203705061
train,datasets/brain-tumor/images/train/00130_88.jpg,datasets/brain-tumor/labels/train/00130_88.txt,0,0.327465,0.646127,0.161972,0.200704,0.032508428288
train,datasets/brain-tumor/images/train/00130_94.jpg,datasets/brain-tumor/labels/train/00130_94.txt,0,0.337441,0.649061,0.158451,0.194836,0.030871959036000002
train,datasets/brain-tumor/images/train/00132_112.jpg,datasets/brain-tumor/labels/train/00132_112.txt,0,0.499413,0.55223,0.18662,0.165493,0.03088430366
train,datasets/brain-tumor/images/train/00132_130.jpg,datasets/brain-tumor/labels/train/00132_130.txt,0,0.508803,0.551056,0.174883,0.163146,0.028531461918000003
train,datasets/brain-tumor/images/train/00132_147.jpg,datasets/brain-tumor/labels/train/00132_147.txt,0,0.52054,0.559859,0.156103,0.143192,0.022352700776
train,datasets/brain-tumor/images/train/00132_164.jpg,datasets/brain-tumor/labels/train/00132_164.txt,0,0.491784,0.538732,0.150235,0.105634,0.015869923990000003
train,datasets/brain-tumor/images/train/00132_95.jpg,datasets/brain-tumor/labels/train/00132_95.txt,0,0.504695,0.543427,0.124413,0.129108,0.016062713604
train,datasets/brain-tumor/images/train/00133_228.jpg,datasets/brain-tumor/labels/train/00133_228.txt,0,0.545188,0.495305,0.127934,0.147887,0.018919775458
train,datasets/brain-tumor/images/train/00133_247.jpg,datasets/brain-tumor/labels/train/00133_247.txt,0,0.540493,0.506455,0.163146,0.165493,0.026999520978000003
train,datasets/brain-tumor/images/train/00133_266.jpg,datasets/brain-tumor/labels/train/00133_266.txt,0,0.536385,0.506455,0.124413,0.132629,0.016500771777
train,datasets/brain-tumor/images/train/00136_103.jpg,datasets/brain-tumor/labels/train/00136_103.txt,1,0.701291,0.553991,0.132629,0.119718,0.015878078622
train,datasets/brain-tumor/images/train/00136_121.jpg,datasets/brain-tumor/labels/train/00136_121.txt,1,0.690141,0.543427,0.178404,0.126761,0.022614669444000004
train,datasets/brain-tumor/images/train/00136_138.jpg,datasets/brain-tumor/labels/train/00136_138.txt,1,0.67723,0.536972,0.143192,0.144366,0.020672056272
train,datasets/brain-tumor/images/train/00137_249.jpg,datasets/brain-tumor/labels/train/00137_249.txt,0,0.463615,0.505282,0.13615,0.170188,0.0231710962
train,datasets/brain-tumor/images/train/00137_264.jpg,datasets/brain-tumor/labels/train/00137_264.txt,0,0.455399,0.502934,0.115023,0.165493,0.019035501339
train,datasets/brain-tumor/images/train/00138_217.jpg,datasets/brain-tumor/labels/train/00138_217.txt,1,0.902582,0.301643,0.06338,0.070423,0.00446340974
train,datasets/brain-tumor/images/train/00138_235.jpg,datasets/brain-tumor/labels/train/00138_235.txt,1,0.896127,0.303991,0.062207,0.06338,0.00394267966
train,datasets/brain-tumor/images/train/00138_271.jpg,datasets/brain-tumor/labels/train/00138_271.txt,1,0.81338,0.500587,0.119718,0.099765,0.011943666270000002
train,datasets/brain-tumor/images/train/00138_289.jpg,datasets/brain-tumor/labels/train/00138_289.txt,1,0.797535,0.500587,0.123239,0.123239,0.015187851121
train,datasets/brain-tumor/images/train/00142_107.jpg,datasets/brain-tumor/labels/train/00142_107.txt,0,0.355634,0.401995,0.089202,0.073944,0.006595952688
train,datasets/brain-tumor/images/train/00142_107.jpg,datasets/brain-tumor/labels/train/00142_107.txt,0,0.523474,0.534624,0.197183,0.111502,0.021986298866
train,datasets/brain-tumor/images/train/00142_126.jpg,datasets/brain-tumor/labels/train/00142_126.txt,0,0.353286,0.396127,0.105634,0.106808,0.011282556272
train,datasets/brain-tumor/images/train/00142_126.jpg,datasets/brain-tumor/labels/train/00142_126.txt,0,0.559859,0.519953,0.265258,0.157277,0.041718982466
train,datasets/brain-tumor/images/train/00142_144.jpg,datasets/brain-tumor/labels/train/00142_144.txt,0,0.35446,0.390258,0.098592,0.097418,0.009604635456
train,datasets/brain-tumor/images/train/00142_144.jpg,datasets/brain-tumor/labels/train/00142_144.txt,0,0.59507,0.495305,0.215962,0.140845,0.03041716789
train,datasets/brain-tumor/images/train/00142_163.jpg,datasets/brain-tumor/labels/train/00142_163.txt,0,0.626174,0.484742,0.111502,0.086854,0.009684394708
train,datasets/brain-tumor/images/train/00142_89.jpg,datasets/brain-tumor/labels/train/00142_89.txt,0,0.499413,0.549883,0.057512,0.071596,0.0041176291520000005
train,datasets/brain-tumor/images/train/00143_236.jpg,datasets/brain-tumor/labels/train/00143_236.txt,1,0.609155,0.418427,0.230047,0.134977,0.031051053919000003
train,datasets/brain-tumor/images/train/00143_254.jpg,datasets/brain-tumor/labels/train/00143_254.txt,1,0.610329,0.450704,0.286385,0.178404,0.05109222954
train,datasets/brain-tumor/images/train/00143_272.jpg,datasets/brain-tumor/labels/train/00143_272.txt,1,0.597418,0.454812,0.265258,0.181925,0.04825706165
train,datasets/brain-tumor/images/train/00144_243.jpg,datasets/brain-tumor/labels/train/00144_243.txt,1,0.55223,0.390258,0.156103,0.09507,0.014840712209999999
train,datasets/brain-tumor/images/train/00144_260.jpg,datasets/brain-tumor/labels/train/00144_260.txt,1,0.545188,0.409038,0.205399,0.153756,0.031581328644
train,datasets/brain-tumor/images/train/00144_278.jpg,datasets/brain-tumor/labels/train/00144_278.txt,1,0.537559,0.411385,0.190141,0.165493,0.031467004513
train,datasets/brain-tumor/images/train/00146_142.jpg,datasets/brain-tumor/labels/train/00146_142.txt,1,0.513498,0.139085,0.10446,0.109155,0.0114023313
train,datasets/brain-tumor/images/train/00146_160.jpg,datasets/brain-tumor/labels/train/00146_160.txt,1,0.508216,0.13615,0.126761,0.138498,0.017556144978000003
train,datasets/brain-tumor/images/train/00146_195.jpg,datasets/brain-tumor/labels/train/00146_195.txt,1,0.50939,0.150822,0.138498,0.134977,0.018694044546000002
train,datasets/brain-tumor/images/train/00147_115.jpg,datasets/brain-tumor/labels/train/00147_115.txt,0,0.762911,0.473005,0.079812,0.079812,0.006369955343999999
train,datasets/brain-tumor/images/train/00147_134.jpg,datasets/brain-tumor/labels/train/00147_134.txt,0,0.79284,0.443662,0.16784,0.147887,0.024821354079999997
train,datasets/brain-tumor/images/train/00147_152.jpg,datasets/brain-tumor/labels/train/00147_152.txt,0,0.786972,0.443662,0.156103,0.159624,0.024917785271999997
train,datasets/brain-tumor/images/train/00147_170.jpg,datasets/brain-tumor/labels/train/00147_170.txt,0,0.786972,0.436033,0.088028,0.102113,0.008988803164
train,datasets/brain-tumor/images/train/00147_170.jpg,datasets/brain-tumor/labels/train/00147_170.txt,0,0.863263,0.429577,0.043427,0.051643,0.002242700561
train,datasets/brain-tumor/images/train/00148_19.jpg,datasets/brain-tumor/labels/train/00148_19.txt,0,0.702465,0.518192,0.106808,0.130282,0.013915159856000002
train,datasets/brain-tumor/images/train/00148_20.jpg,datasets/brain-tumor/labels/train/00148_20.txt,0,0.707746,0.513498,0.115023,0.130282,0.014985426486
train,datasets/brain-tumor/images/train/00148_22.jpg,datasets/brain-tumor/labels/train/00148_22.txt,0,0.694249,0.521127,0.11385,0.119718,0.0136298943
train,datasets/brain-tumor/images/train/00148_24.jpg,datasets/brain-tumor/labels/train/00148_24.txt,0,0.68838,0.518779,0.057512,0.053991,0.003105130392
train,datasets/brain-tumor/images/train/00150_10.jpg,datasets/brain-tumor/labels/train/00150_10.txt,0,0.383568,0.460094,0.125196,0.199531,0.024980483076
train,datasets/brain-tumor/images/train/00150_11.jpg,datasets/brain-tumor/labels/train/00150_11.txt,0,0.377934,0.413732,0.098905,0.123239,0.012188953295
train,datasets/brain-tumor/images/train/00150_12.jpg,datasets/brain-tumor/labels/train/00150_12.txt,0,0.377308,0.40669,0.097653,0.097418,0.009513159954
train,datasets/brain-tumor/images/train/00150_235.jpg,datasets/brain-tumor/labels/train/00150_235.txt,0,0.438967,0.373239,0.093897,0.091549,0.008596176453
train,datasets/brain-tumor/images/train/00150_252.jpg,datasets/brain-tumor/labels/train/00150_252.txt,0,0.443662,0.370892,0.098592,0.079812,0.007868824703999999
train,datasets/brain-tumor/images/train/00150_8.jpg,datasets/brain-tumor/labels/train/00150_8.txt,0,0.361659,0.495892,0.101408,0.151408,0.015353982463999999
train,datasets/brain-tumor/images/train/00150_9.jpg,datasets/brain-tumor/labels/train/00150_9.txt,0,0.371049,0.508216,0.132707,0.147887,0.019625640108999996
train,datasets/brain-tumor/images/train/00151_10.jpg,datasets/brain-tumor/labels/train/00151_10.txt,0,0.616784,0.321596,0.217136,0.234742,0.050970938912000004
train,datasets/brain-tumor/images/train/00151_12.jpg,datasets/brain-tumor/labels/train/00151_12.txt,0,0.603873,0.301056,0.217136,0.273474,0.059381050463999996
train,datasets/brain-tumor/images/train/00151_128.jpg,datasets/brain-tumor/labels/train/00151_128.txt,0,0.558099,0.419601,0.146714,0.139671,0.020491691094
train,datasets/brain-tumor/images/train/00151_13.jpg,datasets/brain-tumor/labels/train/00151_13.txt,0,0.544601,0.315141,0.352113,0.320423,0.112825103799
train,datasets/brain-tumor/images/train/00151_14.jpg,datasets/brain-tumor/labels/train/00151_14.txt,0,0.524648,0.323944,0.253521,0.295775,0.074985173775
train,datasets/brain-tumor/images/train/00151_145.jpg,datasets/brain-tumor/labels/train/00151_145.txt,0,0.52993,0.382042,0.179577,0.142019,0.025503345963
train,datasets/brain-tumor/images/train/00151_15.jpg,datasets/brain-tumor/labels/train/00151_15.txt,0,0.557512,0.355634,0.166667,0.248826,0.041471082942
train,datasets/brain-tumor/images/train/00151_162.jpg,datasets/brain-tumor/labels/train/00151_162.txt,0,0.533451,0.357394,0.233568,0.18662,0.04358846016
train,datasets/brain-tumor/images/train/00151_17.jpg,datasets/brain-tumor/labels/train/00151_17.txt,0,0.570423,0.337441,0.117371,0.09507,0.01115846097
train,datasets/brain-tumor/images/train/00151_195.jpg,datasets/brain-tumor/labels/train/00151_195.txt,0,0.559859,0.348592,0.169014,0.131455,0.022217735369999998
train,datasets/brain-tumor/images/train/00151_211.jpg,datasets/brain-tumor/labels/train/00151_211.txt,0,0.571009,0.364437,0.142019,0.130282,0.018502519358000003
train,datasets/brain-tumor/images/train/00154_210.jpg,datasets/brain-tumor/labels/train/00154_210.txt,0,0.789906,0.684272,0.075117,0.091549,0.006876886233000001
train,datasets/brain-tumor/images/train/00154_229.jpg,datasets/brain-tumor/labels/train/00154_229.txt,0,0.767019,0.671948,0.123239,0.137324,0.016923672436
train,datasets/brain-tumor/images/train/00154_248.jpg,datasets/brain-tumor/labels/train/00154_248.txt,0,0.749413,0.65493,0.139671,0.112676,0.015737569596
train,datasets/brain-tumor/images/train/00154_267.jpg,datasets/brain-tumor/labels/train/00154_267.txt,0,0.734742,0.66608,0.112676,0.120892,0.013621626991999999
train,datasets/brain-tumor/images/train/00156_116.jpg,datasets/brain-tumor/labels/train/00156_116.txt,1,0.399061,0.518192,0.096244,0.09507,0.00914991708
train,datasets/brain-tumor/images/train/00156_132.jpg,datasets/brain-tumor/labels/train/00156_132.txt,1,0.394953,0.512911,0.188967,0.157277,0.029720162859
train,datasets/brain-tumor/images/train/00156_148.jpg,datasets/brain-tumor/labels/train/00156_148.txt,1,0.403169,0.514671,0.217136,0.193662,0.042050992032
train,datasets/brain-tumor/images/train/00156_164.jpg,datasets/brain-tumor/labels/train/00156_164.txt,1,0.408451,0.514085,0.220657,0.187793,0.041437840000999995
train,datasets/brain-tumor/images/train/00156_180.jpg,datasets/brain-tumor/labels/train/00156_180.txt,1,0.411972,0.521127,0.204225,0.15493,0.03164057925
train,datasets/brain-tumor/images/train/00156_196.jpg,datasets/brain-tumor/labels/train/00156_196.txt,1,0.416667,0.52993,0.131455,0.085681,0.011263195854999998
train,datasets/brain-tumor/images/train/00157_115.jpg,datasets/brain-tumor/labels/train/00157_115.txt,0,0.658451,0.527582,0.093897,0.083333,0.007824718701
train,datasets/brain-tumor/images/train/00158_102.jpg,datasets/brain-tumor/labels/train/00158_102.txt,0,0.311424,0.658451,0.208138,0.171362,0.035666943955999994
train,datasets/brain-tumor/images/train/00158_108.jpg,datasets/brain-tumor/labels/train/00158_108.txt,0,0.319249,0.678404,0.161189,0.152582,0.024594539998
train,datasets/brain-tumor/images/train/00158_114.jpg,datasets/brain-tumor/labels/train/00158_114.txt,0,0.310642,0.641432,0.090767,0.083333,0.007563886411
